team,match_key,player_key
Sunrisers Hyderabad,1304071,SSh3463
Sunrisers Hyderabad,1304071,JSh3442
Sunrisers Hyderabad,1304071,MJn2600
Sunrisers Hyderabad,1304071,BKr287
Sunrisers Hyderabad,1304071,TNn2447
Sunrisers Hyderabad,1304071,UMk1846
Gujarat Titans,1304067,MWe834
Gujarat Titans,1304067,SGl3465
Gujarat Titans,1304067,BSSn3664
Gujarat Titans,1304067,HPa719
Gujarat Titans,1304067,DMr440
Gujarat Titans,1304067,AMr3466
Gujarat Titans,1304067,RTa3459
Gujarat Titans,1304067,RKn207
Gujarat Titans,1304067,DNe3669
Gujarat Titans,1304067,MSi1186
Gujarat Titans,1304067,LFn403
Sunrisers Hyderabad,1304067,ASa3461
Sunrisers Hyderabad,1304067,KWn726
Sunrisers Hyderabad,1304067,RTi3462
Sunrisers Hyderabad,1304067,NPn514
Sunrisers Hyderabad,1304067,AMm964
Sunrisers Hyderabad,1304067,SSh3463
Sunrisers Hyderabad,1304067,WSr946
Sunrisers Hyderabad,1304067,MJn2600
Sunrisers Hyderabad,1304067,BKr287
Sunrisers Hyderabad,1304067,TNn2447
Sunrisers Hyderabad,1304067,UMk1846
Lucknow Super Giants,1304088,QdKk597
Lucknow Super Giants,1304088,KRl943
Lucknow Super Giants,1304088,DHa1844
Lucknow Super Giants,1304088,KPa1178
Lucknow Super Giants,1304088,MSs171
Lucknow Super Giants,1304088,ABi3523
Lucknow Super Giants,1304088,JHr515
Lucknow Super Giants,1304088,PCa302
Lucknow Super Giants,1304088,MKn2134
Lucknow Super Giants,1304088,AKn1993
Lucknow Super Giants,1304088,RBi1845
Punjab Kings,1304088,MAl3458
Punjab Kings,1304088,SDn283
Punjab Kings,1304088,JBw476
Punjab Kings,1304088,PRa382
Punjab Kings,1304088,LLe1627
Punjab Kings,1304088,JSa3472
Punjab Kings,1304088,RDn2609
Punjab Kings,1304088,KRa603
Punjab Kings,1304088,RCr290
Punjab Kings,1304088,ASh1994
Punjab Kings,1304088,SSa1444
Rajasthan Royals,1304066,JBr161
Rajasthan Royals,1304066,DPl284
Rajasthan Royals,1304066,SSn285
Rajasthan Royals,1304066,HvdDn1275
Rajasthan Royals,1304066,SHr892
Rajasthan Royals,1304066,RAn610
Rajasthan Royals,1304066,RPg3493
Rajasthan Royals,1304066,TBt732
Rajasthan Royals,1304066,YCl723
Rajasthan Royals,1304066,KSn3495
Rajasthan Royals,1304066,MPKa3494
Lucknow Super Giants,1304066,KRl943
Lucknow Super Giants,1304066,QdKk597
Lucknow Super Giants,1304066,KGm3511
Lucknow Super Giants,1304066,JHr515
Lucknow Super Giants,1304066,DHa1844
Lucknow Super Giants,1304066,ABi3523
Lucknow Super Giants,1304066,KPa1178
Lucknow Super Giants,1304066,MSs171
Lucknow Super Giants,1304066,PCa302
Lucknow Super Giants,1304066,AKn1993
Lucknow Super Giants,1304066,RBi1845
Royal Challengers Bangalore,1304089,VKi607
Royal Challengers Bangalore,1304089,FdPs439
Royal Challengers Bangalore,1304089,RPr3565
Royal Challengers Bangalore,1304089,GMl156
Royal Challengers Bangalore,1304089,KKk967
Royal Challengers Bangalore,1304089,SAd3567
Royal Challengers Bangalore,1304089,MLr3566
Royal Challengers Bangalore,1304089,PdSa297
Royal Challengers Bangalore,1304089,HPl969
Royal Challengers Bangalore,1304089,JHd840
Royal Challengers Bangalore,1304089,MSj971
Gujarat Titans,1304089,WSa3464
Gujarat Titans,1304089,SGl3465
Gujarat Titans,1304089,BSSn3664
Gujarat Titans,1304089,HPa719
Gujarat Titans,1304089,DMr440
Gujarat Titans,1304089,RTa3459
Gujarat Titans,1304089,RKn207
Gujarat Titans,1304089,PSn3443
Gujarat Titans,1304089,AJh2407
Gujarat Titans,1304089,LFn403
Gujarat Titans,1304089,MSi1186
Gujarat Titans,1304070,MWe834
Gujarat Titans,1304070,SGl3465
Gujarat Titans,1304070,VSr1177
Gujarat Titans,1304070,HPa719
Gujarat Titans,1304070,AMr3466
Gujarat Titans,1304070,DMr440
Gujarat Titans,1304070,RTa3459
Gujarat Titans,1304070,RKn207
Gujarat Titans,1304070,MSi1186
Gujarat Titans,1304070,LFn403
Gujarat Titans,1304070,YDl3467
Rajasthan Royals,1304070,JBr161
Rajasthan Royals,1304070,DPl284
Rajasthan Royals,1304070,RAn610
Rajasthan Royals,1304070,SSn285
Rajasthan Royals,1304070,HvdDn1275
Rajasthan Royals,1304070,SHr892
Rajasthan Royals,1304070,RPg3493
Rajasthan Royals,1304070,JNm399
Rajasthan Royals,1304070,MPKa3494
Rajasthan Royals,1304070,YCl723
Rajasthan Royals,1304070,KSn3495
Rajasthan Royals,1304085,JBr161
Rajasthan Royals,1304085,DPl284
Rajasthan Royals,1304085,RAn610
Rajasthan Royals,1304085,SSn285
Rajasthan Royals,1304085,DMl398
Rajasthan Royals,1304085,RPg3493
Rajasthan Royals,1304085,SHr892
Rajasthan Royals,1304085,TBt732
Rajasthan Royals,1304085,MPKa3494
Rajasthan Royals,1304085,YCl723
Rajasthan Royals,1304085,KSn3495
Royal Challengers Bangalore,1304085,VKi607
Royal Challengers Bangalore,1304085,FdPs439
Royal Challengers Bangalore,1304085,RPr3565
Royal Challengers Bangalore,1304085,GMl156
Royal Challengers Bangalore,1304085,SAd3567
Royal Challengers Bangalore,1304085,SPi3592
Royal Challengers Bangalore,1304085,KKk967
Royal Challengers Bangalore,1304085,PdSa297
Royal Challengers Bangalore,1304085,HPl969
Royal Challengers Bangalore,1304085,MSj971
Royal Challengers Bangalore,1304085,JHd840
Rajasthan Royals,1304093,JBr161
Rajasthan Royals,1304093,DPl284
Rajasthan Royals,1304093,SSn285
Rajasthan Royals,1304093,KNr3506
Rajasthan Royals,1304093,RPg3493
Rajasthan Royals,1304093,SHr892
Rajasthan Royals,1304093,RAn610
Rajasthan Royals,1304093,TBt732
Rajasthan Royals,1304093,MPKa3494
Rajasthan Royals,1304093,YCl723
Rajasthan Royals,1304093,KSn3495
Kolkata Knight Riders,1304093,BIh3638
Kolkata Knight Riders,1304093,AFh613
Kolkata Knight Riders,1304093,SIr720
Kolkata Knight Riders,1304093,NRa286
Kolkata Knight Riders,1304093,RSh3587
Kolkata Knight Riders,1304093,ARy3597
Kolkata Knight Riders,1304093,ARl347
Kolkata Knight Riders,1304093,SNe348
Kolkata Knight Riders,1304093,UYv970
Kolkata Knight Riders,1304093,TSe731
Kolkata Knight Riders,1304093,SMi3535
Delhi Capitals,1304115,PSw2107
Delhi Capitals,1304115,DWr168
Delhi Capitals,1304115,MMh835
Delhi Capitals,1304115,RPt945
Delhi Capitals,1304115,SKn3537
Delhi Capitals,1304115,RPl516
Delhi Capitals,1304115,APl721
Delhi Capitals,1304115,STr1381
Delhi Capitals,1304115,KYv289
Delhi Capitals,1304115,ANe1413
Delhi Capitals,1304115,KAd1449
Mumbai Indians,1304115,IKn1380
Mumbai Indians,1304115,RSa605
Mumbai Indians,1304115,DBs3166
Mumbai Indians,1304115,TVa3475
Mumbai Indians,1304115,TDd1363
Mumbai Indians,1304115,RSh3619
Mumbai Indians,1304115,DSs1552
Mumbai Indians,1304115,HSn3496
Mumbai Indians,1304115,JBh724
Mumbai Indians,1304115,MMe2765
Mumbai Indians,1304115,RMh2338
Lucknow Super Giants,1304050,KRl943
Lucknow Super Giants,1304050,QdKk597
Lucknow Super Giants,1304050,ELs512
Lucknow Super Giants,1304050,MPy915
Lucknow Super Giants,1304050,DHa1844
Lucknow Super Giants,1304050,ABi3523
Lucknow Super Giants,1304050,KPa1178
Lucknow Super Giants,1304050,PCa302
Lucknow Super Giants,1304050,MKn2134
Lucknow Super Giants,1304050,RBi1845
Lucknow Super Giants,1304050,AKn1993
Gujarat Titans,1304050,SGl3465
Gujarat Titans,1304050,MWe834
Gujarat Titans,1304050,VSr1177
Gujarat Titans,1304050,HPa719
Gujarat Titans,1304050,DMr440
Gujarat Titans,1304050,RTa3459
Gujarat Titans,1304050,AMr3466
Gujarat Titans,1304050,RKn207
Gujarat Titans,1304050,LFn403
Gujarat Titans,1304050,MSi1186
Gujarat Titans,1304050,VAn3457
Gujarat Titans,1304103,WSa3464
Gujarat Titans,1304103,SGl3465
Gujarat Titans,1304103,MWe834
Gujarat Titans,1304103,HPa719
Gujarat Titans,1304103,DMr440
Gujarat Titans,1304103,RTa3459
Gujarat Titans,1304103,RKn207
Gujarat Titans,1304103,RSKe3558
Gujarat Titans,1304103,AJh2407
Gujarat Titans,1304103,YDl3467
Gujarat Titans,1304103,MSi1186
Lucknow Super Giants,1304103,QdKk597
Lucknow Super Giants,1304103,KRl943
Lucknow Super Giants,1304103,DHa1844
Lucknow Super Giants,1304103,KSa3693
Lucknow Super Giants,1304103,KPa1178
Lucknow Super Giants,1304103,ABi3523
Lucknow Super Giants,1304103,MSs171
Lucknow Super Giants,1304103,JHr515
Lucknow Super Giants,1304103,MKn2134
Lucknow Super Giants,1304103,PCa302
Lucknow Super Giants,1304103,AKn1993
